1782.8572998,-55.5271644592,179.112640381,6.01887464523,1757.25109863,156.752212524,-0.0673185959458,-0.0814777463675,0.0,-0.2,0.0,0.0,0.0,-0.341918945312,-1.20642471313,-0.0142974853516,1.6289525032,-1.09301757812,-0.329925537109,0.000514045357704,-0.00265619903803
1783.5546875,-55.8405227661,179.05960083,7.49800348282,1756.77172852,156.562042236,-0.065787948668,-0.083035402,0.0,-0.2,0.0,0.0,0.0,-0.410034179688,-0.840171813965,0.00103759765625,0.0820188522339,-1.02294921875,-0.0950164794922,3.2864511013e-05,-0.00222508609295
1783.10742188,-56.8990135193,179.008224487,8.61555099487,1756.00537109,156.384613037,-0.0656132176518,-0.0851425528526,0.0,-0.2,0.0,0.0,0.0,0.34765625,-2.22518539429,-0.385559082031,2.35245132446,0.2333984375,-0.111114501953,-0.0003372579813,0.000157468020916
1781.97961426,-59.3964996338,178.732147217,11.0066728592,1755.72900391,155.986984253,-0.0686662346125,-0.0846467465162,0.0,-0.2,0.0,0.0,0.0,1.71716308594,-4.04564666748,-0.586151123047,3.92078495026,-0.309448242188,-0.243118286133,0.00304518640041,-0.00219132006168
1782.3840332,-62.8008499146,178.290603638,13.9976587296,1755.9029541,155.512710571,-0.0674965828657,-0.0846497863531,0.0,-0.2,0.0,0.0,0.0,-0.932739257812,0.0966377258301,-0.0297088623047,-0.50790309906,0.298095703125,-0.140487670898,-0.00149851292372,0.00170185416937
1775.03051758,-65.3937683105,178.371047974,8.42286491394,1749.74658203,155.833892822,-0.0814171135426,-0.0908271819353,0.0,-0.2,0.0,0.0,0.0,4.78759765625,-0.336608886719,-0.383636474609,8.10797691345,6.03405761719,-0.855911254883,0.00922328978777,0.00793445110321
1781.82470703,-64.6672897339,178.005706787,15.5920686722,1756.71496582,155.131088257,-0.0686307176948,-0.0821148604155,0.0,-0.2,0.0,0.0,0.0,-0.763549804688,-0.457466125488,-0.0485687255859,0.405428886414,-0.185302734375,-0.214691162109,-0.00124824792147,0.000432074069977
1780.78198242,-65.2126846313,177.917999268,15.8581094742,1756.18127441,154.988845825,-0.0709445178509,-0.082213781774,0.0,-0.2,0.0,0.0,0.0,-0.00732421875,0.446029663086,-0.0483856201172,0.019847869873,1.33129882812,-0.135498046875,0.00105564296246,0.00271984189749
1781.5904541,-65.9294891357,177.769302368,17.9553165436,1757.1965332,154.660003662,-0.0690469071269,-0.080299668014,0.0,-0.2,0.0,0.0,0.0,-8.34533691406,-3.99887084961,0.12907409668,-6.95354366302,-8.08056640625,0.620162963867,-0.0144275575876,-0.0108359381557
1781.77612305,-65.9765777588,177.69934082,17.7559909821,1757.3326416,154.749755859,-0.0683596581221,-0.0801200568676,0.0,-0.2,0.0,0.0,0.0,-0.215698242188,-0.949676513672,-0.0662231445312,0.554191589355,-0.23876953125,-0.174285888672,0.000263057649136,-0.00103808939457
1781.65600586,-67.9686584473,177.606567383,19.6946640015,1756.59411621,154.33102417,-0.0687177032232,-0.0820559635758,0.0,-0.2,0.0,0.0,0.0,0.01171875,-1.37300109863,-0.321563720703,3.0654258728,2.06115722656,-0.4541015625,-0.000222280621529,0.00500556081533
1783.33764648,-68.780960083,177.224853516,22.3053569794,1758.8494873,154.100921631,-0.0666945949197,-0.0775743871927,0.0,-0.2,0.0,0.0,0.0,-2.83264160156,-3.40711212158,-0.22151184082,1.87254905701,-2.16625976562,-0.438446044922,-0.00442384928465,-0.00336261093616
1772.86791992,-74.7334823608,177.262878418,17.2512569427,1749.16784668,154.265625,-0.0847594961524,-0.0907926931977,0.0,-0.2,0.0,0.0,0.0,8.61193847656,2.3472366333,-0.326095581055,7.29750442505,8.04162597656,-0.705307006836,0.0160336345434,0.0103774964809
1781.61035156,-72.2672805786,176.927856445,24.5077342987,1757.46435547,153.534988403,-0.0682490542531,-0.0798339992762,0.0,-0.2,0.0,0.0,0.0,0.267944335938,-1.42009735107,-0.130493164062,1.4162940979,0.015869140625,-0.134384155273,0.000524751842022,-0.000526525080204
1782.01855469,-73.3282318115,176.831314087,25.6854534149,1757.63818359,153.393768311,-0.0673074200749,-0.0796316713095,0.0,-0.2,0.0,0.0,0.0,-8.55126953125,-4.39772796631,0.15885925293,-5.61730575562,-8.533203125,0.411590576172,-0.0152397453785,-0.0110414102674
1781.77819824,-74.0511169434,176.744750977,26.1385059357,1757.453125,153.277481079,-0.0681750252843,-0.0793682932854,0.0,-0.2,0.0,0.0,0.0,0.519409179688,-2.61570739746,-0.361282348633,1.73342132568,-0.36767578125,-0.192352294922,0.000196844339371,-0.0011280849576
1781.76086426,-77.236907959,176.442611694,29.6174182892,1757.22570801,152.786560059,-0.0683519020677,-0.0796937718987,0.0,-0.2,0.0,0.0,0.0,-1.03393554688,-1.88677978516,-0.183700561523,2.13430976868,-0.606323242188,-0.391662597656,-0.000530920922756,-0.000866577029228
1781.63049316,-78.6817169189,176.234634399,31.0609283447,1757.28967285,152.462692261,-0.0677800178528,-0.0794437602162,0.0,-0.2,0.0,0.0,0.0,0.751220703125,-3.91844177246,-0.454315185547,3.35789871216,-0.770629882812,-0.356689453125,0.000434994697571,-0.00171665102243
1781.89855957,-82.6817169189,175.87071228,35.5474891663,1756.85412598,151.813552856,-0.0667911693454,-0.0798724889755,0.0,-0.2,0.0,0.0,0.0,0.110595703125,-6.70986175537,-0.755874633789,5.2433052063,1.17504882812,-1.06425476074,0.000504910945892,0.0030747577548
1779.89526367,-90.6703033447,175.147521973,42.6141738892,1756.31762695,150.440597534,-0.0697929039598,-0.0785415694118,0.0,-0.2,0.0,0.0,0.0,-0.708618164062,-2.90287780762,-0.397064208984,3.79024124146,-0.18994140625,-0.526550292969,-0.00140914320946,0.00014927983284
